interaction_id,contact_id,interaction_date,interaction_type,details
9100,003XX00000gamT5tYr,2025-08-27,phone_call,Outreach about Planned Giving Society
9101,003XX00000gamT5tYr,2024-07-19,event_attended,Spring Gala 2023
9102,003XX00000gamT5tYr,2023-08-06,email_open,Annual event invitation
9103,003XX00000gamT5tYr,2021-08-07,event_attended,Virtual Symposium on Culture & Democracy
9104,003XX00000gamT5tYr,2022-09-09,email_click,Clicked donate button
9105,003XX000006bdX4a5V,2020-01-13,mail_sent,Holiday card
9106,003XX000006bdX4a5V,2024-05-22,mail_sent,Stewardship impact report
9107,003XX000006bdX4a5V,2023-11-24,event_attended,Spring Gala 2023
9108,003XX000006bdX4a5V,2025-03-21,meeting,Major gift conversation – preliminary
9109,003XX00000y0XLGid3,2021-04-22,email_open,Annual event invitation
9110,003XX0000076GnbeGW,2023-10-11,email_click,Clicked event registration link
9111,003XX000004FmnPCAs,2023-03-17,email_open,Year-End Appeal 2023
9112,003XX000004FmnPCAs,2025-02-08,email_open,Year-End Appeal 2023
9113,003XX000004FmnPCAs,2020-05-08,meeting,Stewardship call – discussed giving impact
9114,003XX000004FmnPCAs,2020-12-02,mail_sent,Hedgehog Review print copy
9115,003XX000004FmnPCAs,2020-09-09,email_open,Spring fundraising newsletter
9116,003XX000004FmnPCAs,2023-04-04,email_click,Clicked donate button
9117,003XX00000Plb2wPav,2021-10-23,phone_call,
9118,003XX00000Plb2wPav,2020-11-14,email_open,Annual event invitation
9119,003XX00000Plb2wPav,2020-07-21,email_open,Year-End Appeal 2023
9120,003XX00000jzDVvkZp,2020-08-27,mail_sent,Planned giving brochure
9121,003XX00000jzDVvkZp,2023-02-01,email_open,Annual Fund thank-you
9122,003XX000007e4Hi8kL,2021-06-08,mail_sent,Planned giving brochure
9123,003XX00000W6kfbuZe,2021-01-28,phone_call,Thank-you call after Year-End gift
9124,003XX00000W6kfbuZe,2024-10-14,mail_sent,Hedgehog Review print copy
9125,003XX00000W6kfbuZe,2020-12-06,mail_sent,Hedgehog Review print copy
9126,003XX00000Z1umS7ib,2021-06-17,phone_call,Outreach about Planned Giving Society
9127,003XX00000Z1umS7ib,2023-03-09,event_attended,Homecoming Reception 2023
9128,003XX00000Z1umS7ib,2024-01-05,email_open,Annual Fund thank-you
9129,003XX00000Z1umS7ib,2025-05-27,phone_call,Thank-you call after Year-End gift
9130,003XX00000Z1umS7ib,2020-11-30,meeting,Stewardship call – discussed giving impact
9131,003XX00000Z1umS7ib,2023-04-19,meeting,Introductory meeting with development director
9132,003XX00000Z1umS7ib,2023-04-29,email_click,Clicked journal article link
9133,003XX00000lpAysdrb,2021-06-18,mail_sent,Planned giving brochure
9134,003XX00000lpAysdrb,2021-04-20,mail_sent,Holiday card
9135,003XX00000lpAysdrb,2023-01-04,email_open,
9136,003XX00000lpAysdrb,2024-07-03,mail_sent,Planned giving brochure
9137,003XX00000lpAysdrb,2020-08-22,meeting,Stewardship call – discussed giving impact
9138,003XX00000lpAysdrb,2021-09-19,event_attended,Homecoming Reception 2023
9139,003XX00000lpAysdrb,2021-09-11,event_attended,Spring Gala 2022
9140,003XX00000lpAysdrb,2024-09-27,email_click,Clicked donate button
9141,003XX00000lpAysdrb,2023-04-28,meeting,Introductory meeting with development director
9142,003XX00000lpAysdrb,2024-02-13,phone_call,Follow-up on lapsed donor reengagement
9143,003XX00000lpAysdrb,2021-01-28,phone_call,Outreach about Planned Giving Society
9144,003XX00000PvHXwecb,2025-04-15,email_open,Annual Fund thank-you
9145,003XX00000PvHXwecb,2025-11-29,mail_sent,Hedgehog Review print copy
9146,003XX00000PvHXwecb,2023-09-30,meeting,Introductory meeting with development director
9147,003XX00000Gqk4bu9u,2023-12-13,meeting,Stewardship call – discussed giving impact
9148,003XX00000Gqk4bu9u,2022-11-24,email_open,Journal issue announcement
9149,003XX00000VY6TZtrp,2022-08-30,event_attended,Book Launch event
9150,003XX00000VY6TZtrp,2021-01-14,email_open,Annual Fund thank-you
9151,003XX00000VY6TZtrp,2024-04-20,mail_sent,Holiday card
9152,003XX000007QwzFm2a,2021-05-26,phone_call,Thank-you call after Year-End gift
9153,003XX000007QwzFm2a,2022-07-16,email_open,Annual Fund thank-you
9154,003XX000007QwzFm2a,2020-04-25,mail_sent,Stewardship impact report
9155,003XX000007QwzFm2a,2022-04-06,email_click,Clicked donate button
9156,003XX000005qdI91sI,2021-08-31,email_open,Annual Fund thank-you
9157,003XX000005qdI91sI,2025-07-23,email_open,Journal issue announcement
9158,003XX000005qdI91sI,2022-12-25,event_attended,Book Launch event
9159,003XX000005qdI91sI,2022-03-16,email_open,Journal issue announcement
9160,003XX00000EER4atFh,2025-06-17,mail_sent,Planned giving brochure
9161,003XX0000087PghOVi,2024-04-18,mail_sent,Holiday card
9162,003XX00000OYGG0D7e,2021-01-09,phone_call,Left voicemail
9163,003XX00000OYGG0D7e,2024-08-13,phone_call,Thank-you call after Year-End gift
9164,003XX00000Jsuip3ye,2025-11-05,email_click,Clicked event registration link
9165,003XX00000Jsuip3ye,2021-12-23,email_click,Clicked event registration link
9166,003XX00000Jsuip3ye,2021-12-22,mail_sent,Stewardship impact report
9167,003XX00000Jsuip3ye,2022-06-10,event_attended,Virtual Symposium on Culture & Democracy
9168,003XX00000Jsuip3ye,2024-01-28,event_attended,Spring Gala 2023
9169,003XX000002b07O62c,2024-09-26,mail_sent,Holiday card
9170,003XX00000sX4DAiJ6,2021-08-18,phone_call,Outreach about Planned Giving Society
9171,003XX00000sX4DAiJ6,2023-08-04,phone_call,
9172,003XX00000sX4DAiJ6,2022-01-30,event_attended,Spring Gala 2022
9173,003XX00000sX4DAiJ6,2024-07-10,event_attended,Virtual Symposium on Culture & Democracy
9174,003XX00000sX4DAiJ6,2025-04-26,email_open,
9175,003XX00000sX4DAiJ6,2023-11-11,mail_sent,Annual Fund appeal letter
9176,003XX00000sX4DAiJ6,2022-01-18,phone_call,Outreach about Planned Giving Society
9177,003XX00000yS03uwku,2021-05-09,mail_sent,Hedgehog Review print copy
9178,003XX00000yS03uwku,2025-02-28,event_attended,Book Launch event
9179,003XX00000yS03uwku,2025-05-06,phone_call,
9180,003XX00000yS03uwku,2025-05-04,phone_call,Outreach about Planned Giving Society
9181,003XX00000yS03uwku,2023-06-09,meeting,Stewardship call – discussed giving impact
9182,003XX00000yS03uwku,2021-05-26,mail_sent,Planned giving brochure
9183,003XX00000yS03uwku,2025-02-15,email_open,Annual event invitation
9184,003XX00000yS03uwku,2020-05-07,email_open,Annual event invitation
9185,003XX00000nEgPtrKB,2022-02-10,mail_sent,Hedgehog Review print copy
9186,003XX00000nEgPtrKB,2020-06-13,event_attended,Book Launch event
9187,003XX00000nEgPtrKB,2025-07-21,phone_call,Outreach about Planned Giving Society
9188,003XX00000nEgPtrKB,2024-06-23,email_click,Clicked donate button
9189,003XX00000nEgPtrKB,2021-03-22,event_attended,Spring Gala 2023
9190,003XX00000nEgPtrKB,2022-08-24,mail_sent,Hedgehog Review print copy
9191,003XX00000Gn5RZU3Q,2024-10-01,email_open,Spring fundraising newsletter
9192,003XX00000Gn5RZU3Q,2021-05-07,email_click,
9193,003XX00000Gn5RZU3Q,2021-08-01,email_open,Journal issue announcement
9194,003XX00000Gn5RZU3Q,2022-04-18,meeting,Major gift conversation – preliminary
9195,003XX00000Gn5RZU3Q,2020-11-27,mail_sent,Hedgehog Review print copy
9196,003XX00000nLmVlemQ,2024-01-15,meeting,Introductory meeting with development director
9197,003XX00000nLmVlemQ,2024-03-29,email_click,Clicked event registration link
9198,003XX00000nLmVlemQ,2020-07-06,email_click,Clicked journal article link
9199,003XX00000nLmVlemQ,2020-07-11,meeting,Stewardship call – discussed giving impact
9200,003XX00000nLmVlemQ,2021-06-18,event_attended,Virtual Symposium on Culture & Democracy
9201,003XX00000JoadJVa1,2023-07-01,email_open,Journal issue announcement
9202,003XX00000JoadJVa1,2020-10-24,email_click,Clicked donate button
9203,003XX00000JoadJVa1,2022-07-01,meeting,Major gift conversation – preliminary
9204,003XX000005e5zcCdL,2021-05-04,email_click,Clicked donate button
9205,003XX00000Esaf6C2y,2022-12-04,meeting,Stewardship call – discussed giving impact
9206,003XX00000Esaf6C2y,2025-04-01,meeting,Phone meeting rescheduled
9207,003XX00000Esaf6C2y,2022-05-09,meeting,Major gift conversation – preliminary
9208,003XX00000Esaf6C2y,2026-01-06,mail_sent,Holiday card
9209,003XX00000Esaf6C2y,2024-04-01,mail_sent,Stewardship impact report
9210,003XX00000Esaf6C2y,2024-02-14,event_attended,Spring Gala 2023
9211,003XX000004aThLfFD,2023-02-06,email_click,
9212,003XX000004aThLfFD,2024-07-04,event_attended,Homecoming Reception 2023
9213,003XX00000CsCmK1Xx,2022-08-23,meeting,Introductory meeting with development director
9214,003XX00000CsCmK1Xx,2024-01-03,meeting,Stewardship call – discussed giving impact
9215,003XX00000CsCmK1Xx,2024-05-07,event_attended,Virtual Symposium on Culture & Democracy
9216,003XX00000CsCmK1Xx,2023-06-19,phone_call,Thank-you call after Year-End gift
9217,003XX00000CsCmK1Xx,2025-08-13,email_open,
9218,003XX00000DRv7Z70W,2024-08-29,meeting,Major gift conversation – preliminary
9219,003XX00000DRv7Z70W,2021-10-10,email_open,Year-End Appeal 2023
9220,003XX00000DRv7Z70W,2021-12-01,event_attended,Virtual Symposium on Culture & Democracy
9221,003XX00000DRv7Z70W,2024-12-16,email_click,Clicked event registration link
9222,003XX00000DRv7Z70W,2023-10-18,meeting,Introductory meeting with development director
9223,003XX00000DRv7Z70W,2025-02-21,phone_call,Outreach about Planned Giving Society
9224,003XX00000DRv7Z70W,2023-01-02,meeting,Stewardship call – discussed giving impact
9225,003XX00000Yw3qoxkc,2020-10-24,event_attended,Virtual Symposium on Culture & Democracy
9226,003XX00000Yw3qoxkc,2024-01-16,event_attended,Virtual Symposium on Culture & Democracy
9227,003XX00000HPBP68Af,2021-10-14,phone_call,Thank-you call after Year-End gift
9228,003XX00000HPBP68Af,2021-09-27,phone_call,Left voicemail
9229,003XX00000HPBP68Af,2023-03-31,email_open,Annual Fund thank-you
9230,003XX00000eDu8u94r,2023-11-05,email_open,Year-End Appeal 2023
9231,003XX00000eDu8u94r,2022-03-16,email_click,
9232,003XX00000eDu8u94r,2023-03-14,meeting,Major gift conversation – preliminary
9233,003XX00000eDu8u94r,2024-10-26,email_click,Clicked donate button
9234,003XX00000eDu8u94r,2021-12-10,email_click,Clicked journal article link
9235,003XX00000eDu8u94r,2021-08-17,phone_call,Outreach about Planned Giving Society
9236,003XX00000eDu8u94r,2023-04-21,meeting,Cultivation lunch
9237,003XX00000eDu8u94r,2023-12-05,meeting,Phone meeting rescheduled
9238,003XX00000eDu8u94r,2023-03-25,event_attended,Spring Gala 2023
9239,003XX00000elDip7ms,2020-11-14,meeting,Cultivation lunch
9240,003XX00000elDip7ms,2021-02-20,email_click,Clicked donate button
9241,003XX00000elDip7ms,2022-03-19,email_open,Year-End Appeal 2023
9242,003XX00000elDip7ms,2022-12-12,phone_call,Outreach about Planned Giving Society
9243,003XX00000elDip7ms,2022-03-31,email_click,Clicked journal article link
9244,003XX000006PB3ogrZ,2024-02-05,mail_sent,Hedgehog Review print copy
9245,003XX000006PB3ogrZ,2024-12-17,phone_call,Outreach about Planned Giving Society
9246,003XX00000wcEBV7cN,2022-04-11,meeting,Phone meeting rescheduled
9247,003XX00000wcEBV7cN,2023-09-09,email_open,
9248,003XX00000R9kLlVbH,2023-05-02,email_click,Clicked donate button
9249,003XX00000R9kLlVbH,2021-04-21,email_click,Clicked journal article link
9250,003XX00000R9kLlVbH,2025-11-10,mail_sent,Hedgehog Review print copy
9251,003XX00000R9kLlVbH,2025-02-02,mail_sent,Annual Fund appeal letter
9252,003XX00000R9kLlVbH,2020-05-16,email_click,Clicked event registration link
9253,003XX00000nd8I6Xdp,2024-03-28,email_open,Annual event invitation
9254,003XX00000nd8I6Xdp,2025-06-08,email_open,Journal issue announcement
9255,003XX00000dtwPcZr1,2022-02-27,mail_sent,Holiday card
9256,003XX00000dtwPcZr1,2020-12-16,meeting,Stewardship call – discussed giving impact
9257,003XX00000dtwPcZr1,2023-09-10,meeting,Major gift conversation – preliminary
9258,003XX00000dtwPcZr1,2023-09-04,email_open,Annual event invitation
9259,003XX00000dtwPcZr1,2022-04-27,phone_call,Outreach about Planned Giving Society
9260,003XX00000dtwPcZr1,2024-12-15,meeting,Phone meeting rescheduled
9261,003XX00000dtwPcZr1,2022-02-09,email_click,
9262,003XX00000dtwPcZr1,2023-07-29,meeting,Phone meeting rescheduled
9263,003XX00000gGaUtlLa,2020-04-26,mail_sent,Planned giving brochure
9264,003XX00000gGaUtlLa,2020-08-17,mail_sent,Hedgehog Review print copy
9265,003XX00000gGaUtlLa,2021-07-11,email_open,Spring fundraising newsletter
9266,003XX00000gGaUtlLa,2022-09-09,email_click,
9267,003XX00000gGaUtlLa,2023-11-25,event_attended,Homecoming Reception 2023
9268,003XX00000gGaUtlLa,2022-06-12,event_attended,Book Launch event
9269,003XX00000gGaUtlLa,2021-03-19,event_attended,Spring Gala 2023
9270,003XX00000gGaUtlLa,2023-12-01,mail_sent,Stewardship impact report
9271,003XX00000gGaUtlLa,2025-07-03,mail_sent,Holiday card
9272,003XX00000gGaUtlLa,2020-10-29,email_click,
9273,003XX00000gGaUtlLa,2021-10-23,mail_sent,Stewardship impact report
9274,003XX0000040YFncuD,2021-03-19,mail_sent,Stewardship impact report
9275,003XX0000040YFncuD,2025-03-05,mail_sent,Annual Fund appeal letter
9276,003XX0000040YFncuD,2022-11-17,phone_call,Outreach about Planned Giving Society
9277,003XX0000040YFncuD,2025-03-09,email_open,Annual Fund thank-you
9278,003XX0000040YFncuD,2023-04-04,event_attended,Spring Gala 2023
9279,003XX000006THHPnza,2024-09-03,event_attended,Spring Gala 2023
9280,003XX000006THHPnza,2022-06-23,email_open,Spring fundraising newsletter
9281,003XX000006THHPnza,2022-09-07,event_attended,Spring Gala 2023
9282,003XX000006THHPnza,2024-11-01,event_attended,Spring Gala 2023
9283,003XX00000Bo235xEA,2024-07-02,meeting,Cultivation lunch
9284,003XX00000Bo235xEA,2023-06-12,email_open,Journal issue announcement
9285,003XX00000Bo235xEA,2024-02-07,phone_call,Thank-you call after Year-End gift
9286,003XX00000Bo235xEA,2020-03-06,email_click,Clicked journal article link
9287,003XX00000Bo235xEA,2023-12-03,phone_call,Follow-up on lapsed donor reengagement
9288,003XX00000fWnz7JUg,2020-12-03,event_attended,Spring Gala 2023
9289,003XX00000fWnz7JUg,2026-02-15,meeting,Introductory meeting with development director
9290,003XX00000UbXHKK9J,2021-05-05,email_click,Clicked journal article link
9291,003XX00000UbXHKK9J,2023-01-14,mail_sent,Planned giving brochure
9292,003XX00000UbXHKK9J,2023-07-20,event_attended,Spring Gala 2022
9293,003XX00000UbXHKK9J,2020-09-11,event_attended,Spring Gala 2023
9294,003XX00000UbXHKK9J,2020-11-14,meeting,Phone meeting rescheduled
9295,003XX00000UbXHKK9J,2020-02-11,event_attended,Spring Gala 2022
9296,003XX00000UbXHKK9J,2020-11-05,email_click,
9297,003XX00000UbXHKK9J,2024-09-08,mail_sent,Stewardship impact report
9298,003XX00000UbXHKK9J,2025-11-29,meeting,Phone meeting rescheduled
9299,003XX00000UbXHKK9J,2025-08-04,email_open,
9300,003XX00000UbXHKK9J,2023-06-09,event_attended,Book Launch event
9301,003XX00000UbXHKK9J,2023-09-25,email_open,Annual event invitation
9302,003XX00000UbXHKK9J,2024-03-15,phone_call,Left voicemail
9303,003XX00000UbXHKK9J,2024-04-14,event_attended,Book Launch event
9304,003XX00000UbXHKK9J,2021-02-06,email_open,Year-End Appeal 2023
9305,003XX000007Q6po6Xd,2024-09-03,email_click,Clicked event registration link
9306,003XX000007Q6po6Xd,2022-04-15,email_click,Clicked donate button
9307,003XX000007Q6po6Xd,2020-12-13,email_open,
9308,003XX00000Px4Apala,2023-08-11,event_attended,Spring Gala 2022
9309,003XX00000Px4Apala,2021-09-23,email_open,Annual Fund thank-you
9310,003XX00000e3PCcw4a,2022-12-02,email_open,Year-End Appeal 2023
9311,003XX00000iQSufOMr,2021-07-13,event_attended,Spring Gala 2022
9312,003XX00000iQSufOMr,2020-05-28,meeting,Stewardship call – discussed giving impact
9313,003XX00000iQSufOMr,2025-01-21,mail_sent,Hedgehog Review print copy
9314,003XX00000HROXasIV,2021-10-15,mail_sent,Stewardship impact report
9315,003XX00000HROXasIV,2023-03-21,phone_call,Outreach about Planned Giving Society
9316,003XX00000HROXasIV,2023-04-26,phone_call,Outreach about Planned Giving Society
9317,003XX00000HROXasIV,2020-01-17,mail_sent,Holiday card
9318,003XX00000HROXasIV,2022-12-30,event_attended,Homecoming Reception 2023
9319,003XX00000HROXasIV,2025-11-24,meeting,Phone meeting rescheduled
9320,003XX00000HROXasIV,2020-02-23,event_attended,Homecoming Reception 2023
9321,003XX00000HROXasIV,2023-01-31,email_click,Clicked journal article link
9322,003XX00000pFeuVZka,2023-11-29,meeting,Phone meeting rescheduled
9323,003XX00000xu66hoCV,2024-10-12,email_click,
9324,003XX00000xu66hoCV,2022-05-10,email_open,Year-End Appeal 2023
9325,003XX00000xu66hoCV,2020-12-05,event_attended,Homecoming Reception 2023
9326,003XX00000xu66hoCV,2025-09-16,email_open,Annual event invitation
9327,003XX00000Y5GsdEZZ,2024-07-23,event_attended,Book Launch event
9328,003XX00000Y5GsdEZZ,2021-09-01,email_click,Clicked journal article link
9329,003XX00000Y5GsdEZZ,2023-11-06,email_click,Clicked event registration link
9330,003XX00000Y5GsdEZZ,2020-06-01,mail_sent,Planned giving brochure
9331,003XX00000Y5GsdEZZ,2022-01-01,email_open,Journal issue announcement
9332,003XX00000Y5GsdEZZ,2020-11-29,email_click,Clicked donate button
9333,003XX00000Y5GsdEZZ,2020-03-31,email_click,Clicked journal article link
9334,003XX00000v5dbaKVk,2020-08-02,event_attended,Virtual Symposium on Culture & Democracy
9335,003XX00000v5dbaKVk,2023-06-25,meeting,Cultivation lunch
9336,003XX00000R4LhJAlQ,2022-06-20,event_attended,Spring Gala 2022
9337,003XX00000R4LhJAlQ,2026-01-23,phone_call,Left voicemail
9338,003XX00000R4LhJAlQ,2020-02-19,phone_call,Follow-up on lapsed donor reengagement
9339,003XX00000R4LhJAlQ,2024-05-25,meeting,Cultivation lunch
9340,003XX00000R4LhJAlQ,2021-04-08,mail_sent,Hedgehog Review print copy
9341,003XX00000R4LhJAlQ,2024-09-07,meeting,Introductory meeting with development director
9342,003XX00000R4LhJAlQ,2025-07-20,meeting,Phone meeting rescheduled
9343,003XX00000R4LhJAlQ,2023-10-02,email_open,Year-End Appeal 2023
9344,003XX00000PAQRLQda,2023-06-20,email_click,
9345,003XX00000PAQRLQda,2025-11-09,email_open,Year-End Appeal 2023
9346,003XX00000PAQRLQda,2022-11-16,email_open,Annual event invitation
9347,003XX00000PAQRLQda,2021-12-23,mail_sent,Stewardship impact report
9348,003XX00000PAQRLQda,2023-08-20,meeting,Phone meeting rescheduled
9349,003XX00000PAQRLQda,2026-01-22,phone_call,Outreach about Planned Giving Society
9350,003XX00000PAQRLQda,2021-03-08,email_click,Clicked donate button
9351,003XX00000PAQRLQda,2025-08-28,phone_call,Thank-you call after Year-End gift
9352,003XX00000fVoHvccE,2023-09-30,event_attended,Homecoming Reception 2023
9353,003XX00000fVoHvccE,2021-10-14,meeting,Cultivation lunch
9354,003XX00000fVoHvccE,2024-11-20,email_click,Clicked donate button
9355,003XX00000fVoHvccE,2024-01-24,mail_sent,Stewardship impact report
9356,003XX00000fVoHvccE,2026-02-21,phone_call,Left voicemail
9357,003XX00000fVoHvccE,2023-09-08,event_attended,Virtual Symposium on Culture & Democracy
