gift_id,contact_id,gift_date,amount,gift_type,campaign
1316,003XX00000X7TphLwZ,2013-12-18,20.0,recurring,Annual Fund 2021
1317,003XX00000X7TphLwZ,2014-12-01,20.0,recurring,
1318,003XX00000X7TphLwZ,2016-01-27,20.0,one_time,Annual Fund 2023
1319,003XX000004Gtv9UsM,2019-06-11,45,one_time,Year-End Appeal 2022
1320,003XX00000u3kcjWX4,2015-11-05,650,recurring,Year-End Appeal 2024
1321,003XX00000u3kcjWX4,2015-11-17,500,event,Planned Giving Society
1322,003XX00000u3kcjWX4,2015-12-22,600,recurring,
1323,003XX00000u3kcjWX4,2016-03-24,600,recurring,Planned Giving Society
1324,003XX00000u3kcjWX4,2017-07-18,700,one_time,Annual Fund 2023
1325,003XX00000M6UsNlBI,2025-08-15,75,one_time,Spring Appeal 2023
1326,003XX00000M6UsNlBI,2025-10-02,125,one_time,Spring Appeal 2022
1327,003XX00000qMBVwNWg,2020-04-14,20.0,recurring,Annual Fund 2021
1328,003XX00000qMBVwNWg,2020-11-19,20.0,one_time,Year-End Appeal 2022
1329,003XX00000LTN0CM3L,2014-11-14,20.0,one_time,Annual Fund 2020
1330,003XX00000LTN0CM3L,2016-09-14,20.0,one_time,Spring Appeal 2023
1331,003XX00000LTN0CM3L,2016-10-25,20.0,recurring,Year-End Appeal 2022
1332,003XX00000LTN0CM3L,2017-10-18,20.0,one_time,
1333,003XX00000Fr2Lv9cL,2022-02-11,250,recurring,
1334,003XX00000Fr2Lv9cL,2022-02-11,200,one_time,Spring Appeal 2023
1335,003XX00000Fr2Lv9cL,2022-02-11,100,planned_giving,Year-End Appeal 2022
1336,003XX00000Fr2Lv9cL,2022-02-11,100,one_time,Major Gift Initiative 2022
1337,003XX00000NkoVYrne,2022-04-25,50,recurring,Spring Appeal 2024
1338,003XX000002NeQAI6b,2018-09-27,150,event,Annual Fund 2022
1339,003XX000002NeQAI6b,2018-10-06,225,one_time,Spring Appeal 2022
1340,003XX000002NeQAI6b,2018-10-07,550,one_time,Year-End Appeal 2022
1341,003XX000002NeQAI6b,2018-10-13,300,event,Spring Appeal 2023
1342,003XX000002NeQAI6b,2018-10-27,550,one_time,Spring Gala 2023
1343,003XX000002NeQAI6b,2018-11-05,950,one_time,Spring Gala 2023
1344,003XX000002NeQAI6b,2019-02-21,400,one_time,Spring Appeal 2023
1345,003XX000002NeQAI6b,2019-09-18,400,event,Annual Fund 2023
1346,003XX000002NeQAI6b,2019-12-16,750,one_time,Spring Appeal 2024
1347,003XX000002NeQAI6b,2020-06-03,175,recurring,Spring Appeal 2022
1348,003XX000002NeQAI6b,2020-08-29,200,one_time,Year-End Appeal 2022
1349,003XX000002NeQAI6b,2020-08-29,250,recurring,Spring Appeal 2022
1350,003XX00000aoHKc0ba,2020-10-11,20.0,one_time,Spring Appeal 2024
1351,003XX00000aoHKc0ba,2021-10-18,20.0,recurring,
1352,003XX00000aoHKc0ba,2021-11-27,20.0,one_time,Spring Gala 2023
1353,003XX00000fbNtlbuG,2022-07-17,250,planned_giving,Annual Fund 2021
1354,003XX00000fbNtlbuG,2022-07-17,300,one_time,Year-End Appeal 2024
1355,003XX00000fbNtlbuG,2022-07-17,350,recurring,Year-End Appeal 2024
1356,003XX00000fbNtlbuG,2022-07-27,750,recurring,Planned Giving Society
1357,003XX00000fbNtlbuG,2022-08-03,400,planned_giving,
1358,003XX00000fbNtlbuG,2022-08-03,400,one_time,
1359,003XX00000fbNtlbuG,2022-08-03,1500,recurring,
1360,003XX00000fbNtlbuG,2022-08-03,350,one_time,
1361,003XX00000fbNtlbuG,2022-08-03,600,one_time,Annual Fund 2022
1362,003XX00000fbNtlbuG,2022-08-03,1700,event,Spring Appeal 2023
1363,003XX00000fbNtlbuG,2022-08-03,300,recurring,Year-End Appeal 2024
1364,003XX00000fbNtlbuG,2022-08-03,2600,recurring,
1365,003XX00000fbNtlbuG,2022-08-03,850,one_time,Annual Fund 2020
1366,003XX00000fbNtlbuG,2022-08-03,750,one_time,
1367,003XX00000fbNtlbuG,2022-08-03,1700,one_time,Spring Appeal 2022
1368,003XX00000fbNtlbuG,2022-08-03,750,one_time,Spring Appeal 2024
1369,003XX00000fbNtlbuG,2022-08-03,300,event,
1370,003XX00000fbNtlbuG,2022-08-03,500,recurring,Annual Fund 2022
1371,003XX00000fbNtlbuG,2022-08-03,600,one_time,Annual Fund 2023
1372,003XX00000fbNtlbuG,2022-08-03,650,one_time,Annual Fund 2021
1373,003XX00000fbNtlbuG,2022-08-03,700,one_time,Year-End Appeal 2022
1374,003XX00000fbNtlbuG,2022-08-03,1300,one_time,Annual Fund 2021
1375,003XX00000fbNtlbuG,2022-08-03,1400,recurring,Spring Appeal 2022
1376,003XX000003XDN1M9E,2020-09-23,50,one_time,Major Gift Initiative 2022
1377,003XX000003XDN1M9E,2021-10-05,35,one_time,Year-End Appeal 2022
1378,003XX000003XDN1M9E,2021-10-12,35,one_time,
1379,003XX000003XDN1M9E,2021-11-08,75,one_time,Annual Fund 2022
1380,003XX00000k8u8PbmU,2015-11-10,20.0,one_time,
1381,003XX00000k8u8PbmU,2016-10-22,20.0,recurring,
1382,003XX00000k8u8PbmU,2017-12-09,20.0,recurring,
1383,003XX00000k8u8PbmU,2018-11-23,20.0,recurring,Planned Giving Society
1384,003XX00000DBnNEqHa,2016-11-12,20.0,one_time,
1385,003XX00000DBnNEqHa,2017-11-23,20.0,one_time,Year-End Appeal 2022
1386,003XX00000DBnNEqHa,2017-12-06,20.0,one_time,Spring Appeal 2024
1387,003XX00000DBnNEqHa,2023-01-26,20.0,recurring,
1388,003XX00000DBnNEqHa,2024-02-24,20.0,one_time,Year-End Appeal 2024
1389,003XX00000Ubw8bBco,2012-12-25,20.0,one_time,Major Gift Initiative 2022
1390,003XX00000Ubw8bBco,2013-07-13,20.0,one_time,
1391,003XX00000Ubw8bBco,2014-07-03,20.0,planned_giving,Year-End Appeal 2021
1392,003XX00000lEXEnTrH,2019-11-15,75,recurring,Annual Fund 2022
1393,003XX000002rXUWEQ6,2009-12-28,30,one_time,Planned Giving Society
1394,003XX000002rXUWEQ6,2011-06-28,45,recurring,Annual Fund 2020
1395,003XX000002rXUWEQ6,2012-06-26,50,one_time,Spring Appeal 2023
1396,003XX00000pbwENAba,2022-11-02,20.0,recurring,Annual Fund 2023
1397,003XX00000pbwENAba,2023-09-14,20.0,recurring,
1398,003XX00000pbwENAba,2023-09-14,20.0,event,Spring Appeal 2024
1399,003XX00000pbwENAba,2023-09-14,45,one_time,
1400,003XX000004ZeeG9yj,2018-11-20,20.0,one_time,Annual Fund 2023
1401,003XX000004ZeeG9yj,2019-10-04,20.0,one_time,
1402,003XX000004ZeeG9yj,2019-11-10,20.0,recurring,Annual Fund 2022
1403,003XX000004ZeeG9yj,2020-11-13,20.0,event,Spring Gala 2022
1404,003XX000004ZeeG9yj,2021-10-17,20.0,one_time,Year-End Appeal 2022
1405,003XX00000gVEQxQLC,2024-11-13,20.0,recurring,Annual Fund 2023
1406,003XX00000gVEQxQLC,2024-11-26,20.0,planned_giving,
1407,003XX00000CRgBonQi,2021-06-19,75,one_time,
1408,003XX00000CRgBonQi,2021-06-19,75,recurring,
1409,003XX00000CRgBonQi,2021-06-19,100,planned_giving,Major Gift Initiative 2022
1410,003XX00000CRgBonQi,2021-10-19,75,recurring,
1411,003XX00000CRgBonQi,2022-05-12,35,recurring,
1412,003XX00000CRgBonQi,2022-08-22,125,one_time,Annual Fund 2020
1413,003XX00000CRgBonQi,2022-08-22,100,one_time,Spring Appeal 2024
1414,003XX00000c2UMZzK6,2021-11-23,40,planned_giving,
1415,003XX00000c2UMZzK6,2022-11-05,20.0,one_time,
1416,003XX00000c2UMZzK6,2022-12-08,20.0,one_time,Spring Appeal 2022
1417,003XX00000c2UMZzK6,2023-07-05,25,one_time,Spring Gala 2022
1418,003XX00000Ebxd5FZq,2025-11-18,20.0,planned_giving,Spring Gala 2022
1419,003XX00000Ebxd5FZq,2025-11-18,35,recurring,Spring Gala 2022
1420,003XX00000JC3cFIGx,2023-09-17,20.0,recurring,
1421,003XX00000JC3cFIGx,2023-10-17,20.0,recurring,Annual Fund 2020
1422,003XX00000JC3cFIGx,2023-10-21,20.0,recurring,Major Gift Initiative 2022
1423,003XX00000JC3cFIGx,2023-12-09,20.0,one_time,Spring Gala 2023
1424,003XX00000JC3cFIGx,2023-12-14,20.0,recurring,Year-End Appeal 2023
1425,003XX00000ahK7zw2N,2022-10-06,20.0,one_time,Spring Appeal 2023
1426,003XX00000ahK7zw2N,2022-10-25,20.0,recurring,Year-End Appeal 2022
1427,003XX00000ahK7zw2N,2022-11-05,20.0,recurring,Major Gift Initiative 2022
1428,003XX00000ahK7zw2N,2023-11-13,20.0,one_time,Annual Fund 2020
1429,003XX00000E7XzkZtI,2023-10-15,30,one_time,Annual Fund 2021
1430,003XX00000BK5htUfM,2006-10-06,20.0,planned_giving,Annual Fund 2020
1431,003XX00000BK5htUfM,2008-10-13,35,recurring,Annual Fund 2022
1432,003XX00000BK5htUfM,2013-02-19,20.0,recurring,Year-End Appeal 2023
1433,003XX00000XEeQAl4X,2007-10-26,20.0,one_time,
1434,003XX00000XEeQAl4X,2012-10-16,20.0,one_time,Annual Fund 2022
1435,003XX00000XEeQAl4X,2012-11-20,20.0,one_time,Spring Appeal 2022
1436,003XX00000XEeQAl4X,2018-11-21,20.0,one_time,Planned Giving Society
1437,003XX00000rht5Dlc0,2013-10-05,100,one_time,Year-End Appeal 2022
1438,003XX00000rht5Dlc0,2013-11-13,20.0,one_time,Planned Giving Society
1439,003XX00000rht5Dlc0,2013-11-24,20.0,one_time,Spring Appeal 2023
1440,003XX00000rht5Dlc0,2013-11-28,225,recurring,Annual Fund 2023
1441,003XX00000rht5Dlc0,2013-12-21,50,one_time,Spring Appeal 2024
1442,003XX00000rht5Dlc0,2014-10-16,75,one_time,Spring Appeal 2022
1443,003XX00000rht5Dlc0,2014-11-06,40,recurring,Spring Appeal 2024
1444,003XX00000rht5Dlc0,2014-12-19,50,one_time,Planned Giving Society
1445,003XX00000rht5Dlc0,2015-10-03,75,recurring,
1446,003XX00000rht5Dlc0,2016-03-03,45,one_time,Annual Fund 2021
1447,003XX00000rht5Dlc0,2016-03-15,30,recurring,Year-End Appeal 2022
1448,003XX00000rht5Dlc0,2016-06-28,50,recurring,Year-End Appeal 2022
1449,003XX00000rht5Dlc0,2016-06-28,50,recurring,Spring Appeal 2024
1450,003XX00000rht5Dlc0,2016-06-28,35,recurring,Year-End Appeal 2021
1451,003XX00000kzFrmAkW,2025-02-28,20.0,one_time,
1452,003XX00000kzFrmAkW,2026-01-09,20.0,one_time,Year-End Appeal 2021
1453,003XX00000kzFrmAkW,2026-01-09,35,recurring,Year-End Appeal 2022
1454,003XX00000pwptxCWu,2009-07-02,50,recurring,Spring Appeal 2024
1455,003XX00000kAQWxzi8,2020-08-23,20.0,one_time,
1456,003XX00000kAQWxzi8,2020-11-26,20.0,event,Spring Appeal 2022
1457,003XX00000kAQWxzi8,2020-12-21,20.0,one_time,
1458,003XX00000v48K75vV,2023-10-12,30,one_time,Year-End Appeal 2023
1459,003XX00000v48K75vV,2023-10-27,25,recurring,Spring Appeal 2023
1460,003XX00000v48K75vV,2025-07-02,25,planned_giving,Major Gift Initiative 2022
1461,003XX00000lthNn1U1,2019-10-15,20.0,event,Spring Gala 2023
1462,003XX00000lthNn1U1,2019-10-21,20.0,one_time,Year-End Appeal 2024
1463,003XX00000lthNn1U1,2019-10-22,20.0,one_time,Year-End Appeal 2023
1464,003XX00000lthNn1U1,2020-11-24,20.0,planned_giving,
1465,003XX00000lthNn1U1,2020-12-03,20.0,one_time,Spring Appeal 2022
1466,003XX00000mcoQBrmW,2004-07-13,20.0,recurring,Annual Fund 2021
1467,003XX00000mcoQBrmW,2004-07-13,20.0,one_time,Spring Gala 2022
1468,003XX00000mcoQBrmW,2004-11-07,20.0,one_time,Annual Fund 2023
1469,003XX00000mcoQBrmW,2004-11-24,20.0,one_time,Spring Appeal 2022
1470,003XX00000mcoQBrmW,2004-11-24,20.0,planned_giving,Annual Fund 2021
1471,003XX00000kGvyKhwi,2020-08-11,20.0,recurring,Annual Fund 2023
1472,003XX00000kGvyKhwi,2020-08-11,30,recurring,Spring Appeal 2024
1473,003XX00000rl2i5oMd,2022-11-16,20.0,event,Year-End Appeal 2021
1474,003XX00000rl2i5oMd,2022-11-23,20.0,one_time,Spring Gala 2023
1475,003XX00000rl2i5oMd,2022-11-25,20.0,one_time,Spring Gala 2022
1476,003XX00000rl2i5oMd,2023-11-01,20.0,one_time,Year-End Appeal 2022
1477,003XX00000rl2i5oMd,2023-12-02,20.0,one_time,Spring Appeal 2024
1478,003XX00000pKtz6LDR,2019-05-24,20.0,recurring,Spring Gala 2022
1479,003XX00000pKtz6LDR,2019-07-15,20.0,planned_giving,Spring Appeal 2022
1480,003XX00000pKtz6LDR,2021-10-03,20.0,recurring,Spring Appeal 2023
1481,003XX00000pKtz6LDR,2021-12-18,20.0,event,Major Gift Initiative 2022
1482,003XX00000UyFNPVHZ,2021-10-25,20.0,one_time,
1483,003XX00000UyFNPVHZ,2022-10-19,20.0,one_time,
1484,003XX00000UyFNPVHZ,2023-06-23,20.0,event,Spring Appeal 2023
1485,003XX00000egxtJI3u,2025-05-05,25,one_time,Spring Gala 2022
1486,003XX00000egxtJI3u,2025-05-05,20.0,one_time,Planned Giving Society
1487,003XX00000egxtJI3u,2025-05-05,30,recurring,Year-End Appeal 2022
1488,003XX00000egxtJI3u,2025-05-05,30,recurring,
1489,003XX00000viqfsFHG,2018-11-01,35,one_time,Planned Giving Society
1490,003XX00000viqfsFHG,2020-01-20,40,one_time,Spring Appeal 2023
1491,003XX000008yFqQ4f1,2018-10-29,35,one_time,Spring Appeal 2024
1492,003XX000008yFqQ4f1,2019-02-11,20.0,one_time,Year-End Appeal 2023
1493,003XX000008yFqQ4f1,2019-11-08,20.0,one_time,Annual Fund 2022
1494,003XX000008yFqQ4f1,2020-11-14,35,one_time,
1495,003XX00000t5noDvSX,2023-11-18,50,one_time,Annual Fund 2021
1496,003XX00000t5noDvSX,2023-11-18,50,one_time,Spring Gala 2022
1497,003XX00000t5noDvSX,2023-11-18,20.0,one_time,Annual Fund 2021
1498,003XX00000t5noDvSX,2023-11-18,50,recurring,
1499,003XX00000t5noDvSX,2023-11-18,100,recurring,Spring Appeal 2024
1500,003XX00000t5noDvSX,2023-11-18,100,planned_giving,Spring Gala 2023
1501,003XX00000t5noDvSX,2023-11-18,50,event,
1502,003XX00000t5noDvSX,2024-10-18,25,recurring,Spring Appeal 2024
1503,003XX00000t5noDvSX,2024-10-18,35,planned_giving,Spring Gala 2023
1504,003XX00000bG2stmx1,2015-10-26,35,one_time,
1505,003XX00000bG2stmx1,2016-12-04,25,planned_giving,
1506,003XX00000bG2stmx1,2016-12-07,30,one_time,Spring Appeal 2022
1507,003XX00000bG2stmx1,2018-12-01,35,one_time,Annual Fund 2021
1508,003XX00000bG2stmx1,2019-02-16,25,one_time,Year-End Appeal 2023
1509,003XX00000T0C5zv34,2013-07-14,20.0,recurring,Annual Fund 2020
1510,003XX00000T0C5zv34,2013-08-25,20.0,recurring,Spring Appeal 2022
1511,003XX00000T0C5zv34,2013-08-25,20.0,planned_giving,
1512,003XX00000T0C5zv34,2013-08-25,20.0,one_time,Planned Giving Society
1513,003XX00000t3RMtzt2,2020-12-10,20.0,one_time,Spring Appeal 2023
1514,003XX00000t3RMtzt2,2021-11-04,20.0,one_time,Spring Appeal 2022
1515,003XX00000t3RMtzt2,2021-11-04,20.0,recurring,Spring Appeal 2022
1516,003XX00000jzBVrhXH,2017-11-15,30,one_time,
1517,003XX00000iJrdGNow,2022-04-06,20.0,event,
1518,003XX00000iJrdGNow,2022-04-19,20.0,one_time,Spring Appeal 2024
1519,003XX00000iJrdGNow,2022-06-07,20.0,one_time,Major Gift Initiative 2022
1520,003XX00000iJrdGNow,2022-06-07,20.0,recurring,Spring Appeal 2023
1521,003XX00000iJrdGNow,2022-06-07,20.0,one_time,
1522,003XX00000qti1IoaV,2015-10-04,20.0,one_time,Spring Appeal 2023
1523,003XX00000qti1IoaV,2015-11-08,20.0,recurring,
1524,003XX00000qti1IoaV,2017-11-01,25,recurring,
1525,003XX00000UtcfX2cD,2025-10-27,20.0,recurring,Year-End Appeal 2021
1526,003XX00000UtcfX2cD,2025-11-01,20.0,recurring,Annual Fund 2023
1527,003XX00000UtcfX2cD,2025-12-23,35,recurring,Annual Fund 2022
1528,003XX00000UtcfX2cD,2026-01-13,20.0,one_time,Spring Appeal 2024
1529,003XX00000UtcfX2cD,2026-01-13,25,recurring,Annual Fund 2022
1530,003XX00000f49ZbxE6,2024-12-28,20.0,one_time,Year-End Appeal 2021
1531,003XX00000f49ZbxE6,2024-12-28,20.0,one_time,Year-End Appeal 2024
1532,003XX00000f49ZbxE6,2024-12-28,20.0,event,Spring Gala 2022
1533,003XX00000f49ZbxE6,2025-04-29,20.0,recurring,Annual Fund 2023
1534,003XX00000LRAd9Znf,2021-08-10,100,recurring,
1535,003XX00000LRAd9Znf,2022-09-01,125,one_time,
1536,003XX00000LRAd9Znf,2023-02-13,75,one_time,Spring Appeal 2024
1537,003XX00000LRAd9Znf,2023-02-13,50,one_time,Spring Appeal 2022
1538,003XX00000M7hYIube,2013-10-02,20.0,one_time,
1539,003XX00000M7hYIube,2017-11-21,20.0,one_time,
1540,003XX00000NMyJD2bx,2022-06-18,30,one_time,Year-End Appeal 2021
1541,003XX00000NMyJD2bx,2023-02-20,20.0,recurring,
1542,003XX00000NMyJD2bx,2023-02-20,20.0,one_time,
1543,003XX00000NMyJD2bx,2023-02-20,25,one_time,Annual Fund 2020
1544,003XX00000NMyJD2bx,2023-02-20,20.0,recurring,Annual Fund 2023
1545,003XX00000e9Tq3afK,2022-09-26,20.0,one_time,Year-End Appeal 2021
1546,003XX00000e9Tq3afK,2022-10-22,20.0,recurring,
1547,003XX00000e9Tq3afK,2023-02-28,20.0,one_time,Spring Gala 2023
1548,003XX00000e9Tq3afK,2023-02-28,20.0,recurring,
1549,003XX00000awR3VitF,2023-08-03,20.0,recurring,Planned Giving Society
1550,003XX00000awR3VitF,2023-10-26,20.0,recurring,Spring Appeal 2024
1551,003XX00000awR3VitF,2024-10-13,20.0,one_time,
1552,003XX00000awR3VitF,2024-11-16,20.0,recurring,Annual Fund 2022
1553,003XX00000awR3VitF,2024-12-17,20.0,one_time,Annual Fund 2020
1554,003XX00000M4GHK8WQ,2018-10-17,20.0,one_time,
1555,003XX00000M4GHK8WQ,2018-10-17,20.0,one_time,Spring Gala 2023
1556,003XX00000M4GHK8WQ,2018-11-24,20.0,event,
1557,003XX00000M4GHK8WQ,2019-12-03,20.0,one_time,Annual Fund 2020
1558,003XX00000ulMfsgyi,2018-09-09,20.0,recurring,Year-End Appeal 2024
1559,003XX00000ulMfsgyi,2018-10-14,20.0,one_time,Spring Gala 2023
1560,003XX00000ulMfsgyi,2019-10-15,20.0,one_time,Major Gift Initiative 2022
1561,003XX00000ulMfsgyi,2019-11-05,20.0,one_time,Spring Appeal 2024
1562,003XX00000sDYJsZnL,2021-10-12,20.0,one_time,Spring Gala 2022
1563,003XX00000sDYJsZnL,2021-10-12,20.0,one_time,
1564,003XX00000sDYJsZnL,2021-11-22,20.0,one_time,Spring Gala 2022
1565,003XX00000sDYJsZnL,2022-11-27,20.0,event,Spring Appeal 2024
1566,003XX00000sDYJsZnL,2023-01-09,20.0,one_time,Spring Gala 2023
1567,003XX00000rPhCTPOi,2024-10-09,20.0,recurring,Annual Fund 2021
1568,003XX00000lMDiTkkC,2008-10-14,20.0,recurring,Year-End Appeal 2024
1569,003XX00000lMDiTkkC,2012-01-26,20.0,one_time,Planned Giving Society
1570,003XX00000lMDiTkkC,2012-02-15,30,one_time,Annual Fund 2021
1571,003XX00000lMDiTkkC,2015-10-16,20.0,one_time,Major Gift Initiative 2022
1572,003XX000000zBVBfWX,2022-11-25,50,one_time,
1573,003XX000000zBVBfWX,2023-02-08,30,recurring,Spring Appeal 2024
1574,003XX000000zBVBfWX,2023-04-27,20.0,one_time,Spring Appeal 2024
1575,003XX00000i2Vhpg6y,2019-08-12,20.0,one_time,Year-End Appeal 2022
1576,003XX00000i2Vhpg6y,2019-08-12,20.0,one_time,
1577,003XX00000i2Vhpg6y,2019-08-12,20.0,one_time,
1578,003XX00000noSVTWR1,2018-10-15,250,recurring,Year-End Appeal 2021
1579,003XX00000MoykSanz,2023-09-08,25,one_time,
1580,003XX00000MoykSanz,2023-11-02,25,one_time,
1581,003XX00000MoykSanz,2023-11-09,25,one_time,Major Gift Initiative 2022
1582,003XX00000JDd1Tkmc,2023-02-11,20.0,recurring,
1583,003XX00000JDd1Tkmc,2023-08-01,20.0,one_time,Spring Appeal 2023
1584,003XX00000RfsOagMq,2013-11-26,40,one_time,Spring Appeal 2023
1585,003XX00000RfsOagMq,2022-01-06,20.0,recurring,Planned Giving Society
1586,003XX00000RfsOagMq,2022-05-18,45,event,
1587,003XX00000V0FrPcw5,2004-03-06,40,recurring,Year-End Appeal 2022
1588,003XX00000RnIp5ryx,2018-03-16,100,one_time,Annual Fund 2020
1589,003XX00000RnIp5ryx,2018-12-14,75,one_time,
1590,003XX00000RnIp5ryx,2018-12-17,200,one_time,Year-End Appeal 2022
1591,003XX00000RnIp5ryx,2019-08-17,100,one_time,Planned Giving Society
1592,003XX00000RnIp5ryx,2019-10-06,175,one_time,Spring Gala 2022
1593,003XX00000RnIp5ryx,2019-12-01,100,one_time,Year-End Appeal 2022
1594,003XX00000RnIp5ryx,2020-01-11,45,recurring,Spring Appeal 2022
1595,003XX00000RnIp5ryx,2020-01-11,50,one_time,Spring Gala 2023
1596,003XX00000RnIp5ryx,2020-01-11,75,recurring,Annual Fund 2022
1597,003XX00000RnIp5ryx,2020-01-11,250,recurring,
1598,003XX00000RnIp5ryx,2020-01-11,100,recurring,
1599,003XX00000RnIp5ryx,2020-01-11,50,recurring,
1600,003XX00000noTjPWXV,2017-12-26,25,recurring,Year-End Appeal 2021
1601,003XX00000noTjPWXV,2019-04-24,20.0,one_time,Annual Fund 2021
1602,003XX00000VQBYyXEp,2024-12-21,40,event,
1603,003XX00000zK4D3w3z,2019-07-26,75,one_time,
1604,003XX00000sVVaVs49,2017-11-02,35,recurring,Year-End Appeal 2024
1605,003XX00000sVVaVs49,2020-12-04,30,one_time,Annual Fund 2021
1606,003XX00000sVVaVs49,2021-02-19,25,one_time,Year-End Appeal 2024
1607,003XX00000sVVaVs49,2021-10-27,75,one_time,Year-End Appeal 2024
1608,003XX00000sVVaVs49,2021-12-08,100,recurring,Year-End Appeal 2024
1609,003XX00000tJVhCtxC,2015-12-07,20.0,event,Spring Appeal 2023
1610,003XX00000tJVhCtxC,2017-08-18,20.0,one_time,Annual Fund 2020
1611,003XX00000tJVhCtxC,2017-12-16,20.0,one_time,Year-End Appeal 2024
1612,003XX00000tJVhCtxC,2018-07-23,20.0,one_time,
1613,003XX00000tJVhCtxC,2019-06-10,20.0,recurring,Annual Fund 2020
1614,003XX00000SliGcsLw,2022-11-02,20.0,planned_giving,Annual Fund 2020
1615,003XX00000SliGcsLw,2022-11-07,20.0,recurring,Annual Fund 2023
1616,003XX00000SliGcsLw,2023-05-01,20.0,one_time,
1617,003XX00000SliGcsLw,2023-07-28,20.0,one_time,Annual Fund 2021
1618,003XX00000SliGcsLw,2023-10-23,20.0,recurring,
1619,003XX00000YhMLHvfJ,2026-02-25,20.0,recurring,Spring Gala 2022
1620,003XX00000YhMLHvfJ,2026-02-25,20.0,recurring,Major Gift Initiative 2022
1621,003XX00000YhMLHvfJ,2026-02-25,20.0,recurring,Major Gift Initiative 2022
1622,003XX00000ISE1sHmn,2020-11-23,20.0,recurring,
1623,003XX00000ISE1sHmn,2021-02-22,20.0,event,Annual Fund 2021
1624,003XX00000ISE1sHmn,2021-07-03,20.0,event,Year-End Appeal 2024
1625,003XX00000ISE1sHmn,2021-07-03,20.0,one_time,
1626,003XX00000izOYy9mP,2019-12-05,35,one_time,
1627,003XX00000izOYy9mP,2020-01-07,20.0,recurring,Spring Appeal 2023
1628,003XX00000izOYy9mP,2020-01-07,25,one_time,Planned Giving Society
1629,003XX00000fgtKMdHG,2020-10-03,20.0,one_time,Year-End Appeal 2021
1630,003XX00000fgtKMdHG,2020-10-20,20.0,one_time,
1631,003XX00000fgtKMdHG,2021-02-13,20.0,recurring,
1632,003XX00000fgtKMdHG,2021-10-08,20.0,one_time,Annual Fund 2022
1633,003XX00000ypyNpsVI,2025-12-27,100,one_time,Year-End Appeal 2022
1634,003XX00000jxZDYgtW,2017-09-09,20.0,event,Year-End Appeal 2021
1635,003XX00000jxZDYgtW,2017-10-02,20.0,one_time,Year-End Appeal 2022
1636,003XX00000jxZDYgtW,2018-11-10,20.0,planned_giving,Major Gift Initiative 2022
1637,003XX00000AwsjlsCy,2024-11-03,30,one_time,Planned Giving Society
1638,003XX00000AwsjlsCy,2024-11-05,50,one_time,
1639,003XX00000AwsjlsCy,2024-11-19,20.0,one_time,Year-End Appeal 2021
1640,003XX00000AwsjlsCy,2024-11-25,20.0,one_time,
1641,003XX00000AwsjlsCy,2025-02-23,50,one_time,
1642,003XX00000O8UHtWFX,2020-11-18,75,recurring,Year-End Appeal 2021
1643,003XX00000t1iCKsn0,2012-12-15,14000,one_time,Spring Appeal 2024
1644,003XX00000t1iCKsn0,2012-12-15,20000,one_time,Year-End Appeal 2023
1645,003XX00000t1iCKsn0,2012-12-15,2900,one_time,
1646,003XX00000t1iCKsn0,2012-12-15,53000,event,
1647,003XX00000t1iCKsn0,2012-12-15,12000,recurring,Spring Appeal 2022
1648,003XX00000t1iCKsn0,2012-12-15,8100,one_time,Spring Gala 2023
1649,003XX00000t1iCKsn0,2012-12-15,4300,recurring,Spring Appeal 2023
1650,003XX00000t1iCKsn0,2012-12-15,4900,recurring,
1651,003XX00000t1iCKsn0,2012-12-15,14000,one_time,Spring Gala 2022
1652,003XX00000t1iCKsn0,2012-12-15,9500,one_time,
1653,003XX00000t1iCKsn0,2012-12-15,6800,recurring,
1654,003XX00000t1iCKsn0,2012-12-15,16000,one_time,Annual Fund 2022
1655,003XX00000t1iCKsn0,2012-12-15,3700,one_time,Annual Fund 2022
1656,003XX00000t1iCKsn0,2012-12-15,12000,recurring,
